1732028865.6177588,-0.02,-0.01,0.0
1732028865.6441295,-0.02,-0.01,0.0
1732028865.676107,-0.02,-0.01,0.0
1732028865.70566,-0.02,-0.01,0.0
1732028865.9860942,-0.02,-0.01,0.0
1732028865.986408,-0.02,-0.01,0.0
1732028865.9865873,-0.02,-0.01,0.0
1732028865.9867096,-0.02,-0.01,0.0
1732028865.9877636,-0.02,-0.01,0.0
1732028865.9945843,-0.02,-0.01,0.0
1732028866.138437,-0.02,-0.01,0.0
1732028866.1570861,-0.02,-0.01,0.0
1732028866.4175982,-0.02,-0.01,0.0
1732028866.4178085,-0.02,-0.01,0.0
1732028866.5393424,-0.02,-0.01,0.0
1732028866.6688235,-0.02,-0.01,0.0
1732028866.669521,-0.02,-0.01,0.0
1732028866.6891446,-0.02,-0.01,0.0
1732028866.693083,-0.02,-0.01,0.0
1732028866.7200434,-0.02,-0.01,0.0
1732028866.7207403,-0.02,-0.01,-0.0
1732028866.9405568,-0.02,-0.01,-0.0
1732028866.9525928,-0.02,-0.01,-0.0
1732028866.9817512,-0.02,-0.01,-0.0
1732028866.9974055,-0.02,-0.01,-0.0
1732028866.9984279,-0.02,-0.01,-0.0
1732028866.9986885,-0.02,-0.01,-0.0
1732028867.000683,-0.02,-0.01,-0.0
1732028867.0008912,-0.02,-0.01,-0.0
1732028867.0012326,-0.02,-0.01,-0.0
1732028867.0017712,-0.02,-0.01,-0.0
1732028867.0018978,-0.02,-0.01,-0.0
1732028867.0020075,-0.02,-0.01,-0.0
1732028867.0033956,-0.02,-0.01,-0.0
1732028867.0122907,-0.02,-0.01,-0.0
1732028867.012901,-0.02,-0.01,-0.0
1732028867.023101,-0.02,-0.01,-0.0
1732028867.023692,-0.02,-0.01,-0.0
1732028867.0412354,-0.02,-0.01,-0.0
1732028867.0922577,-0.02,-0.01,-0.0
1732028867.0940347,-0.02,-0.01,-0.0
1732028867.0944495,-0.02,-0.01,-0.0
1732028867.0948002,-0.02,-0.01,-0.0
1732028867.0950458,-0.02,-0.01,-0.0
1732028867.0952713,-0.02,-0.01,-0.0
1732028867.0954933,-0.02,-0.01,-0.0
1732028867.0957115,-0.02,-0.01,-0.0
1732028867.0959268,-0.02,-0.01,-0.0
1732028867.0961359,-0.02,-0.01,-0.0
1732028867.0963862,-0.02,-0.01,-0.0
1732028867.0973418,-0.02,-0.01,-0.0
1732028867.1027968,-0.02,-0.01,-0.0
1732028867.1030753,-0.02,-0.01,-0.0
1732028867.1033318,-0.02,-0.01,-0.0
1732028867.1034915,-0.02,-0.01,-0.0
1732028867.1036325,-0.02,-0.01,-0.0
1732028867.1037576,-0.02,-0.01,-0.0
1732028867.1039069,-0.02,-0.01,-0.0
1732028867.1040287,-0.02,-0.01,-0.0
1732028867.1041448,-0.02,-0.01,-0.0
1732028867.1042933,-0.02,-0.01,-0.0
1732028867.1044972,-0.02,-0.01,-0.0
1732028867.1046698,-0.02,-0.01,-0.0
1732028867.1088793,-0.02,-0.01,-0.0
1732028867.1091971,-0.02,-0.01,-0.0
1732028867.109916,-0.02,-0.01,-0.0
1732028867.1101599,-0.02,-0.01,-0.0
1732028867.1103299,-0.02,-0.01,-0.0
1732028867.1105509,-0.02,-0.01,-0.0
1732028867.110987,-0.02,-0.01,-0.0
1732028867.1117716,-0.02,-0.01,-0.0
1732028867.112968,-0.02,-0.01,-0.0
1732028867.1131847,-0.02,-0.01,-0.0
1732028867.1133528,-0.02,-0.01,-0.0
1732028867.1134644,-0.02,-0.01,-0.0
1732028867.1136642,-0.02,-0.01,-0.0
1732028867.114128,-0.02,-0.01,-0.0
1732028867.1145644,-0.02,-0.01,-0.0
1732028867.123171,-0.02,-0.01,-0.0
1732028867.1281643,-0.02,-0.01,-0.0
1732028867.1296775,-0.02,-0.01,-0.0
1732028867.131437,-0.02,-0.01,-0.0
