1732792052.058058,-0.83,0.01
1732792052.0722182,-0.83,0.01
1732792052.1118243,-0.83,0.01
1732792052.1268477,-0.83,0.01
1732792052.134501,-0.83,0.01
1732792052.1506987,-0.83,0.01
1732792052.1886892,-0.83,0.01
1732792052.194165,-0.83,0.01
1732792052.2229052,-0.83,0.01
1732792052.23306,-0.83,0.01
1732792052.252372,-0.83,0.01
1732792052.2761953,-0.83,0.01
1732792052.2928646,-0.83,0.01
1732792052.3111818,-0.83,0.01
1732792052.3336213,-0.83,0.01
1732792052.3505096,-0.83,0.01
1732792052.3824973,-0.83,0.01
1732792052.393358,-0.83,0.01
1732792052.414559,-0.83,0.01
1732792052.440805,-0.84,0.01
1732792052.4559212,-0.84,0.01
1732792052.478573,-0.84,0.01
1732792052.5043013,-0.51,0.27
1732792052.5122118,-0.51,0.27
1732792052.535021,-0.33,0.35
1732792052.5595267,-0.33,0.35
1732792052.5785205,-0.33,0.35
1732792052.598281,-0.2,0.41
1732792052.6346443,-0.1,0.46
1732792052.6358695,-0.1,0.46
1732792052.6583166,-0.1,0.46
1732792052.6811247,-0.1,0.46
1732792052.696844,-0.02,0.5
1732792052.7184203,-0.02,0.5
1732792052.7350385,0.06,0.53
1732792052.759671,0.06,0.53
1732792052.7970417,0.06,0.53
1732792052.8004632,0.12,0.56
1732792052.8115675,0.12,0.56
1732792052.8321908,0.18,0.59
1732792052.8583071,0.18,0.59
1732792052.8731415,0.18,0.59
1732792052.890122,0.23,0.62
1732792052.9107416,0.23,0.62
1732792052.9324942,0.27,0.64
1732792052.9731529,0.27,0.64
1732792052.987722,0.27,0.64
1732792052.9936643,0.32,0.66
1732792053.0130293,0.32,0.66
1732792053.0394115,0.36,0.69
1732792053.0535624,0.36,0.69
1732792053.0773728,0.36,0.69
1732792053.0991087,0.4,0.69
1732792053.1172962,0.4,0.69
1732792053.1531103,0.44,0.7
1732792053.1633902,0.44,0.7
1732792053.173528,0.44,0.7
1732792053.1969447,0.48,0.7
1732792053.2212257,0.48,0.7
1732792053.234972,0.52,0.7
1732792053.2631686,0.52,0.7
1732792053.2894754,0.52,0.7
1732792053.2961633,0.55,0.7
1732792053.3308165,0.55,0.7
1732792053.3468087,0.59,0.7
1732792053.3616972,0.59,0.7
1732792053.4035852,0.59,0.7
1732792053.4176807,0.63,0.7
1732792053.4355977,0.63,0.7
1732792053.456728,0.66,0.7
1732792053.4824736,0.67,0.7
1732792053.4928272,0.7,0.7
1732792053.5203056,0.7,0.7
1732792053.520738,0.7,0.7
1732792053.5418108,0.7,0.7
1732792053.553451,0.74,0.7
1732792053.580994,0.74,0.7
1732792053.6081362,0.78,0.7
1732792053.6344776,0.78,0.7
1732792053.6368027,0.81,0.7
1732792053.656546,0.81,0.7
1732792053.6849883,0.81,0.7
1732792053.6941547,0.85,0.7
1732792053.7245207,0.85,0.7
1732792053.7636454,0.88,0.7
1732792053.7743762,0.89,0.7
1732792053.7746491,0.89,0.7
1732792053.8011558,0.93,0.7
1732792053.816598,0.93,0.7
1732792053.8465838,0.96,0.7
1732792053.850941,0.96,0.7
1732792053.876756,0.96,0.7
1732792053.8970695,1.0,0.7
1732792053.912257,1.0,0.7
1732792053.944918,1.04,0.7
1732792053.964609,1.04,0.7
1732792053.9937034,1.04,0.7
1732792054.045398,1.04,0.7
1732792054.0548186,1.04,0.7
1732792054.072106,1.11,0.7
1732792054.0784268,1.11,0.7
1732792054.0812857,1.15,0.7
1732792054.1055713,1.15,0.7
1732792054.116522,1.15,0.7
1732792054.1412404,1.19,0.7
1732792054.1731799,1.19,0.7
1732792054.1747425,1.19,0.7
1732792054.207476,1.23,0.7
1732792054.2177281,1.23,0.7
1732792054.2415562,1.26,0.7
1732792054.267358,1.26,0.7
1732792054.2861722,1.26,0.7
1732792054.301721,1.3,0.7
1732792054.3192177,1.3,0.7
1732792054.350251,1.3,0.7
1732792054.3577802,1.34,0.7
1732792054.375122,1.34,0.7
1732792054.395621,1.37,0.7
1732792054.417074,1.37,0.7
1732792054.447956,1.37,0.7
1732792054.4556804,1.42,0.7
1732792054.4765081,1.42,0.7
1732792054.4981103,1.46,0.7
1732792054.5151396,1.46,0.7
1732792054.5507207,1.49,0.7
1732792054.5561643,1.49,0.7
1732792054.5785792,1.49,0.7
1732792054.609103,1.53,0.7
1732792054.6137109,1.53,0.7
1732792054.6385922,1.57,0.7
1732792054.6613712,1.57,0.7
1732792054.6752317,1.57,0.7
1732792054.6997623,1.6,0.7
1732792054.7186527,1.6,0.7
1732792054.7375975,1.64,0.7
1732792054.760103,1.64,0.7
1732792054.7767274,1.64,0.7
1732792054.7978654,1.68,0.7
1732792054.821565,1.68,0.7
1732792054.8337808,1.72,0.7
1732792054.8580172,1.72,0.7
1732792054.8855586,1.72,0.7
1732792054.8965092,1.75,0.7
1732792054.9184678,1.75,0.7
1732792054.9404767,1.79,0.7
1732792054.958526,1.79,0.7
1732792054.976463,1.79,0.7
1732792054.997785,1.83,0.7
1732792055.0181568,1.83,0.7
1732792055.046801,1.83,0.7
1732792055.0534713,1.87,0.7
1732792055.0749006,1.87,0.7
1732792055.097971,1.91,0.7
1732792055.110115,1.91,0.7
1732792055.1330202,1.95,0.7
1732792055.1885726,1.95,0.7
1732792055.1938028,1.99,0.7
1732792055.1995828,1.99,0.7
1732792055.2338688,1.99,0.7
1732792055.2444992,2.02,0.7
1732792055.2652013,2.02,0.7
1732792055.2723606,2.02,0.7
1732792055.290105,2.06,0.7
1732792055.3165755,2.06,0.7
1732792055.332622,2.1,0.7
1732792055.367074,2.1,0.7
1732792055.3928013,2.1,0.7
1732792055.4172924,2.13,0.7
1732792055.4318252,2.13,0.7
1732792055.4493093,2.19,0.7
1732792055.4530547,2.19,0.7
1732792055.4822865,2.19,0.7
1732792055.4958417,2.22,0.7
1732792055.5112088,2.22,0.7
1732792055.5342925,2.26,0.7
1732792055.5676095,2.26,0.7
1732792055.574348,2.26,0.7
1732792055.593006,2.3,0.7
1732792055.6241999,2.3,0.7
1732792055.63488,2.3,0.7
1732792055.668749,2.33,0.7
1732792055.67214,2.33,0.7
1732792055.6945565,2.37,0.7
1732792055.7190754,2.37,0.7
1732792055.7418444,2.37,0.7
1732792055.789093,2.42,0.7
1732792055.7967045,2.45,0.7
1732792055.7976744,2.45,0.7
1732792055.8142614,2.45,0.7
1732792055.8327017,2.49,0.7
1732792055.8508148,2.49,0.7
1732792055.8876164,2.49,0.7
1732792055.9030147,2.5,0.7
1732792055.9154558,2.5,0.7
1732792055.9362133,2.5,0.7
1732792055.9514863,2.5,0.7
1732792055.9849217,2.5,0.7
1732792055.99153,2.5,0.7
1732792056.0117052,2.5,0.7
1732792056.0329611,2.5,0.7
1732792056.052293,2.5,0.7
1732792056.0808537,2.5,0.7
1732792056.0995145,2.5,0.7
1732792056.1152074,2.5,0.7
1732792056.1338367,2.5,0.7
1732792056.156918,2.5,0.7
1732792056.1829157,2.5,0.7
1732792056.2007022,2.5,0.7
1732792056.2277796,2.5,0.7
1732792056.2344513,2.5,0.7
1732792056.2652235,2.5,0.7
1732792056.2756603,2.5,0.7
1732792056.300045,2.5,0.7
1732792056.327226,2.5,0.7
1732792056.333502,2.5,0.7
1732792056.3637052,2.5,0.7
1732792056.3756473,2.5,0.7
1732792056.3983283,2.5,0.7
1732792056.4289029,2.5,0.7
1732792056.4541264,2.5,0.7
1732792056.4803073,2.5,0.7
1732792056.4902232,2.5,0.7
1732792056.5126843,2.5,0.7
1732792056.5226438,2.5,0.7
1732792056.5431194,2.5,0.7
1732792056.552241,2.5,0.7
1732792056.5882862,2.5,0.7
1732792056.5999835,2.5,0.7
1732792056.6124978,2.5,0.7
1732792056.6382957,2.5,0.7
1732792056.6598704,2.5,0.7
1732792056.6785257,2.5,0.7
1732792056.7074308,2.5,0.7
1732792056.715976,2.5,0.7
1732792056.7427735,2.5,0.7
1732792056.7544754,2.5,0.7
1732792056.7923486,2.5,0.7
1732792056.7947536,2.5,0.7
1732792056.8183436,2.5,0.7
1732792056.833058,2.5,0.7
1732792056.8595622,2.5,0.7
1732792056.9035573,2.5,0.7
1732792056.9037874,2.5,0.7
1732792056.9219875,2.5,0.7
1732792056.945013,2.5,0.7
1732792056.9587927,2.5,0.7
1732792056.9726217,2.5,0.7
1732792056.9922714,2.5,0.7
1732792057.0164087,2.5,0.7
1732792057.0421338,2.5,0.7
1732792057.0511394,2.5,0.7
1732792057.0871384,2.5,0.7
1732792057.094988,2.5,0.7
1732792057.11648,2.5,0.7
1732792057.1436884,2.5,0.7
1732792057.1519167,2.5,0.7
1732792057.18933,2.5,0.7
1732792057.1970062,2.5,0.7
1732792057.2141752,2.5,0.7
1732792057.235578,2.5,0.7
1732792057.2621586,2.5,0.7
1732792057.2736974,2.5,0.7
1732792057.3005247,2.5,0.7
1732792057.322382,2.5,0.7
1732792057.3387206,2.5,0.7
1732792057.360171,2.5,0.7
1732792057.3975117,2.5,0.7
1732792057.4169874,2.5,0.7
1732792057.4349573,2.5,0.7
1732792057.4504592,2.5,0.7
1732792057.4881587,2.5,0.7
1732792057.5047667,2.5,0.7
1732792057.5120335,2.5,0.7
1732792057.5126598,2.5,0.7
1732792057.5433185,2.5,0.7
1732792057.5645437,2.5,0.7
1732792057.5727518,2.5,0.7
1732792057.6058688,2.5,0.7
1732792057.6122696,2.5,0.7
1732792057.6409612,2.5,0.7
1732792057.661904,2.5,0.7
1732792057.6748152,2.5,0.7
1732792057.69712,2.5,0.7
1732792057.7398188,2.5,0.7
1732792057.746551,2.5,0.7
1732792057.7516997,2.5,0.7
1732792057.7792578,2.5,0.7
1732792057.7970421,2.5,0.7
1732792057.8251092,2.5,0.7
1732792057.8370488,2.5,0.7
1732792057.8536296,2.5,0.7
1732792057.8797855,2.5,0.7
1732792057.89632,2.5,0.7
1732792057.916185,2.5,0.7
1732792057.9358668,2.5,0.7
1732792057.9616082,2.5,0.7
1732792057.971003,2.5,0.7
1732792057.9972553,2.5,0.7
1732792058.0160167,2.5,0.7
1732792058.0349004,2.5,0.7
1732792058.0588021,2.5,0.7
1732792058.082111,2.5,0.7
1732792058.1108825,2.5,0.7
1732792058.1167753,2.5,0.7
1732792058.137945,2.5,0.7
1732792058.1608076,2.5,0.7
1732792058.1735566,2.5,0.7
1732792058.1913223,2.5,0.7
1732792058.213977,2.5,0.7
1732792058.2509882,2.5,0.7
1732792058.2660909,2.5,0.7
1732792058.2904232,2.5,0.7
1732792058.3138142,2.5,0.7
1732792058.3177621,2.5,0.7
1732792058.3453922,2.5,0.7
1732792058.3605428,2.5,0.7
1732792058.3749611,2.5,0.7
1732792058.3909557,2.5,0.7
1732792058.4145591,2.5,0.7
1732792058.4374485,2.5,0.7
1732792058.452566,2.5,0.7
1732792058.4791117,2.5,0.7
1732792058.5000167,2.5,0.7
1732792058.5516644,2.5,0.7
1732792058.5559394,2.5,0.7
1732792058.5604942,2.5,0.7
1732792058.5802581,2.5,0.7
1732792058.5961044,2.5,0.7
1732792058.6247017,2.5,0.7
1732792058.6400678,2.5,0.7
1732792058.6731694,2.5,0.7
1732792058.6745641,2.5,0.7
1732792058.69507,2.5,0.7
1732792058.725476,2.5,0.7
1732792058.73883,2.5,0.7
1732792058.763784,2.5,0.7
1732792058.7893367,2.5,0.7
1732792058.8000019,2.5,0.7
1732792058.8207254,2.5,0.7
1732792058.8425567,2.5,0.7
1732792058.8550236,2.5,0.7
1732792058.8805676,2.5,0.7
1732792058.8919985,2.5,0.7
1732792058.916108,2.5,0.7
1732792058.9590166,2.5,0.7
1732792058.9717433,2.5,0.7
1732792058.987776,2.5,0.7
1732792058.9927192,2.5,0.7
1732792059.0164735,2.5,0.7
1732792059.0375125,2.5,0.7
1732792059.0557506,2.5,0.7
1732792059.0841522,2.5,0.7
1732792059.0953119,2.5,0.7
1732792059.1332908,2.5,0.7
1732792059.1446,2.5,0.7
1732792059.1708133,2.5,0.7
1732792059.1943426,2.5,0.7
1732792059.1983504,2.5,0.7
1732792059.2154396,2.5,0.7
1732792059.2449882,2.5,0.7
1732792059.2564445,2.5,0.7
1732792059.2728434,2.5,0.7
1732792059.298157,2.5,0.7
1732792059.3213558,2.5,0.7
1732792059.3472955,2.5,0.7
1732792059.3523145,2.5,0.7
1732792059.3869722,2.5,0.7
1732792059.4067943,2.5,0.7
1732792059.4152286,2.5,0.7
1732792059.446991,2.5,0.7
1732792059.4542086,2.5,0.7
1732792059.4952118,2.5,0.7
1732792059.5014224,2.5,0.7
1732792059.5285342,2.5,0.7
1732792059.5458288,2.5,0.7
1732792059.5652697,2.5,0.7
1732792059.5827456,2.5,0.7
1732792059.5984888,2.5,0.7
1732792059.6209838,2.5,0.7
1732792059.637361,2.5,0.7
1732792059.6796126,2.5,0.7
1732792059.6934702,2.5,0.7
1732792059.7037094,2.5,0.7
1732792059.7201955,2.5,0.7
1732792059.7361872,2.5,0.7
1732792059.7546232,2.5,0.7
1732792059.7785273,2.5,0.7
