1732880469.0580912,2.5,-0.7
1732880469.0744734,2.5,-0.7
1732880469.0994394,2.5,-0.7
1732880469.1130862,2.5,-0.7
1732880469.1342566,2.5,-0.7
1732880469.1498873,2.5,-0.7
1732880469.171248,2.5,-0.7
1732880469.1892838,2.5,-0.7
1732880469.2120726,2.5,-0.7
1732880469.228993,2.5,-0.7
1732880469.2568815,2.5,-0.7
1732880469.2682054,2.5,-0.7
1732880469.2951083,2.5,-0.7
1732880469.3075106,2.5,-0.7
1732880469.3284378,2.5,-0.7
1732880469.3529682,2.5,-0.7
1732880469.3659573,2.5,-0.7
1732880469.3886585,2.5,-0.7
1732880469.405201,2.5,-0.7
1732880469.4543717,2.5,-0.7
1732880469.4738863,2.5,-0.7
1732880469.4741755,2.5,-0.7
1732880469.4912887,2.5,-0.7
1732880469.5195389,2.5,-0.7
1732880469.5431454,2.5,-0.7
1732880469.5582821,2.5,-0.7
1732880469.5711277,2.5,-0.7
1732880469.6021764,2.5,-0.7
1732880469.6084082,2.5,-0.7
1732880469.640647,2.5,-0.7
1732880469.6470675,2.5,-0.7
1732880469.6762545,2.5,-0.7
1732880469.6968222,2.5,-0.7
1732880469.7102807,2.5,-0.7
1732880469.735395,2.5,-0.7
1732880469.7499323,2.5,-0.7
1732880469.771969,2.5,-0.7
1732880469.8023565,2.5,-0.7
1732880469.8069015,2.5,-0.7
1732880469.8301408,2.5,-0.7
1732880469.8612258,2.5,-0.7
1732880469.8688753,2.5,-0.7
1732880469.9003754,2.5,-0.7
1732880469.9174013,2.5,-0.7
1732880469.9573607,2.5,-0.7
1732880469.9587026,2.5,-0.7
1732880469.9750834,2.5,-0.7
1732880469.9880369,2.5,-0.7
1732880470.015226,2.5,-0.7
1732880470.047739,2.5,-0.7
1732880538.4449522,-1.33,0.7
1732880538.4672694,-1.33,0.7
1732880538.4892747,-1.38,0.7
1732880538.5315597,-1.38,0.7
1732880538.535642,-1.38,0.7
1732880538.5482814,-1.38,0.7
1732880538.5652578,-1.38,0.7
1732880538.592841,-1.38,0.7
1732880538.6056945,-1.38,0.7
1732880538.6263204,-1.38,0.7
