1731948153.8835526,0.01,-0.01,0.0
1731948153.963881,0.01,-0.01,0.0
1731948153.9656746,0.01,-0.01,0.0
1731948154.016142,0.01,-0.01,0.0
1731948154.0166264,0.01,-0.01,0.0
1731948154.016993,0.01,-0.01,0.0
1731948154.017902,0.01,-0.01,0.0
1731948154.045881,0.01,-0.01,0.0
1731948154.056332,0.01,-0.01,0.0
1731948154.057334,0.01,-0.01,0.0
1731948154.057571,0.01,-0.01,0.0
1731948154.0577712,0.01,-0.01,0.0
1731948154.0579658,0.01,-0.01,0.0
1731948154.0583687,0.01,-0.01,0.0
1731948154.058562,0.01,-0.01,0.0
1731948154.0587432,0.01,-0.01,0.0
1731948154.0593493,0.01,-0.01,0.0
1731948154.0594945,0.01,-0.01,0.0
1731948154.059596,0.01,-0.01,0.0
1731948154.0596905,0.01,-0.01,0.0
1731948154.0597825,0.01,-0.01,0.0
1731948154.061219,0.01,-0.01,0.0
1731948154.0614038,0.01,-0.01,0.0
1731948154.061581,0.01,-0.01,0.0
1731948154.0627203,0.01,-0.01,0.0
1731948154.0637126,0.01,-0.01,0.0
1731948154.0638895,0.01,-0.01,0.0
1731948154.0641787,0.01,-0.01,0.0
1731948154.1286175,0.01,-0.01,0.0
1731948154.1289835,0.01,-0.01,0.0
1731948154.129643,0.01,-0.01,0.0
1731948154.142355,0.01,-0.01,0.0
1731948154.1522121,0.01,-0.01,0.0
1731948154.1680908,0.01,-0.01,0.0
1731948154.1683006,0.01,-0.01,0.0
1731948154.1699274,0.01,-0.01,0.0
1731948154.170308,0.01,-0.01,0.0
1731948154.1705287,0.01,-0.01,0.0
1731948154.1706405,0.01,-0.01,0.0
1731948154.1707385,0.01,-0.01,0.0
1731948154.1708312,0.01,-0.01,0.0
1731948154.1709328,0.01,-0.01,0.0
1731948154.1716013,0.01,-0.01,0.0
1731948154.1832023,0.01,-0.01,0.0
1731948154.1840863,0.01,-0.01,0.0
1731948154.351223,0.01,-0.01,0.0
1731948154.3518229,0.01,-0.01,0.0
1731948154.352115,0.01,-0.01,0.0
1731948154.3523138,0.01,-0.01,0.0
1731948154.3525317,0.01,-0.01,0.0
1731948154.3527439,0.01,-0.01,0.0
1731948154.352929,0.01,-0.01,0.0
1731948154.507885,0.01,-0.01,0.0
1731948154.5084302,0.01,-0.01,0.0
1731948154.5086896,0.01,-0.01,0.0
1731948154.5089457,0.01,-0.01,0.0
1731948154.5097704,0.01,-0.01,0.0
1731948154.5099995,0.01,-0.01,0.0
1731948154.510173,0.01,-0.01,3.7
1731948154.5103328,0.01,-0.01,3.7
1731948154.5104935,0.01,-0.01,3.7
1731948154.5106254,0.01,-0.01,3.7
1731948154.51072,0.01,-0.01,3.7
1731948154.5108113,0.01,-0.01,3.7
1731948154.5108986,0.01,-0.01,3.7
1731948154.5109854,0.01,-0.01,3.7
1731948154.511072,0.01,-0.01,3.7
1731948154.5111568,0.01,-0.01,3.7
1731948154.5113616,0.01,-0.01,3.7
1731948154.5182633,0.01,-0.01,3.7
1731948154.5187845,0.01,-0.01,3.7
1731948154.5190241,0.01,-0.01,3.7
1731948154.5192392,0.01,-0.01,3.7
1731948154.5194652,0.01,-0.01,3.7
1731948154.5196652,0.01,-0.01,3.7
1731948154.5202556,0.01,-0.01,3.7
1731948154.532766,0.01,-0.01,3.7
1731948154.5340507,0.01,-0.01,3.7
1731948154.5343306,0.01,-0.01,3.7
1731948154.5345287,0.01,-0.01,3.7
1731948154.5347412,0.01,-0.01,3.7
1731948154.5349336,0.01,-0.01,3.7
1731948154.5351193,0.01,-0.01,3.7
1731948154.5353012,0.01,-0.01,3.7
1731948154.5354786,0.01,-0.01,3.7
1731948154.5356593,0.01,-0.01,3.7
1731948154.5368552,0.01,-0.01,3.7
1731948154.5419486,0.01,-0.01,3.7
1731948154.5424054,0.01,-0.01,3.7
1731948154.5427759,0.01,-0.01,3.7
1731948154.5450737,0.01,-0.01,3.7
1731948154.5455098,0.01,-0.01,3.7
1731948154.5457802,0.01,-0.01,3.7
1731948154.5471718,0.01,-0.01,3.7
1731948154.5541463,0.01,-0.01,3.7
1731948154.5583143,0.01,-0.01,3.7
1731948154.558574,0.01,-0.01,3.7
1731948154.5586941,0.01,-0.01,3.7
1731948154.558794,0.01,-0.01,3.7
1731948154.558888,0.01,-0.01,3.7
1731948154.5659702,0.01,-0.01,3.7
1731948154.5663002,0.01,-0.01,3.7
1731948154.5664394,0.01,-0.01,3.7
1731948154.5666645,0.01,-0.01,3.7
1731948154.5667856,0.01,-0.01,3.7
1731948154.566966,0.01,-0.01,3.7
1731948154.567753,0.01,-0.01,3.7
1731948154.5686123,0.01,-0.01,3.7
1731948154.5708015,0.01,-0.01,3.7
1731948154.5716362,0.01,-0.01,3.7
1731948154.5735757,0.01,-0.01,3.7
1731948154.5738864,0.01,-0.01,3.7
1731948154.692888,0.01,-0.01,3.7
1731948154.7012153,0.01,-0.01,3.7
1731948154.7103288,0.01,-0.01,3.7
1731948154.7106943,0.01,-0.01,3.7
1731948154.7112446,0.01,-0.01,3.7
1731948154.7114832,0.01,-0.01,3.7
1731948154.711692,0.01,-0.01,3.7
1731948154.7118843,0.01,-0.01,3.7
1731948154.712096,0.01,-0.01,3.7
1731948154.7122748,0.01,-0.01,3.7
1731948154.712461,0.01,-0.01,3.7
1731948154.7126446,0.01,-0.01,3.7
1731948154.7128277,0.01,-0.01,3.7
1731948154.7132554,0.01,-0.01,3.7
